code,name,cate_code,cate_name
242350,피엔아이컴퍼니,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
239890,피엔에이치테크,32001,기초 화학물질 제조업
137400,피엔티,32902,특수 목적용 기계 제조업
144740,피엠디아카데미,168505,일반 교습 학원
128660,피제이메탈,32402,1차 비철금속 제조업
6140,피제이전자,32701,의료용 기기 제조업
87600,픽셀플러스,32602,전자부품 제조업
33180,필룩스,32602,전자부품 제조업
64800,필링크,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
161580,필옵틱스,32902,특수 목적용 기계 제조업
270520,하나금융10호스팩,116601,금융 지원 서비스업
284620,하나금융11호스팩,116601,금융 지원 서비스업
230240,하나금융7호SPAC,116601,금융 지원 서비스업
261200,하나금융9호스팩,116601,금융 지원 서비스업
86790,하나금융지주,116409,기타 금융업
99340,하나니켈1호,116402,신탁업 및 집합투자업
99350,하나니켈2호,116402,신탁업 및 집합투자업
67310,하나마이크론,32601,반도체 제조업
166090,하나머티리얼즈,32601,반도체 제조업
39130,하나투어,147502,여행사 및 기타 여행보조 서비스업
136480,하림,31001,"도축, 육류 가공 및 저장 처리업"
24660,하림홀딩스,116409,기타 금융업
233990,하우동천,32004,기타 화학제품 제조업
172580,하이골드12호,147601,운송장비 임대업
153360,하이골드3호,147601,운송장비 임대업
159650,하이골드8호,147601,운송장비 임대업
149980,하이로닉,32701,의료용 기기 제조업
13030,하이록코리아,32401,1차 철강 제조업
126700,하이비젼시스템,32703,사진장비 및 광학기기 제조업
200470,하이셈,137309,"그외 기타 전문, 과학 및 기술 서비스업"
71090,하이스틸,32401,1차 철강 제조업
235010,하이에이아이1호스팩,116601,금융 지원 서비스업
221840,하이즈항공,33103,"항공기,우주선 및 부품 제조업"
106190,하이텍팜,74607,기타 전문 도매업
19490,하이트론씨스템즈,32605,영상 및 음향기기 제조업
80,하이트진로,31101,알코올음료 제조업
140,하이트진로홀딩스,116409,기타 금융업
66130,하츠,32805,가정용 기기 제조업
240540,한국4호스팩,116601,금융 지원 서비스업
152550,한국ANKOR유전,116402,신탁업 및 집합투자업
4590,한국가구,74604,생활용품 도매업
36460,한국가스공사,43502,연료용 가스 제조 및 배관공급업
39340,한국경제TV,106002,텔레비전 방송업
5430,한국공항,85209,기타 운송관련 서비스업
71050,한국금융지주,116409,기타 금융업
34950,한국기업평가,147509,기타 사업지원 서비스업
10040,한국내화,32302,"내화, 비내화 요업제품 제조업"
25540,한국단자공업,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
222980,한국맥널티,31007,기타 식품 제조업
226610,한국비엔씨,32701,의료용 기기 제조업
4090,한국석유공업,32309,기타 비금속 광물제품 제조업
25550,한국선재,32401,1차 철강 제조업
2200,한국수출포장공업,31702,"골판지, 종이 상자 및 종이용기 제조업"
2960,한국쉘석유,31902,석유 정제품 제조업
17890,한국알콜,32004,기타 화학제품 제조업
2000,한국유리공업,32301,유리 및 유리제품 제조업
123890,한국자산신탁,116402,신탁업 및 집합투자업
15760,한국전력공사,43501,전기업
63570,한국전자금융,147509,기타 사업지원 서비스업
41460,한국전자인증,105802,소프트웨어 개발 및 공급업
6200,한국전자홀딩스,116409,기타 금융업
101680,한국정밀기계,32902,특수 목적용 기계 제조업
39740,한국정보공학,74607,기타 전문 도매업
53300,한국정보인증,105802,소프트웨어 개발 및 공급업
25770,한국정보통신,106102,전기 통신업
271740,한국제5호스팩,116601,금융 지원 서비스업
281410,한국제6호스팩,116601,금융 지원 서비스업
291210,한국제7호스팩,116601,금융 지원 서비스업
2300,한국제지,31701,"펄프, 종이 및 판지 제조업"
23350,한국종합기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
25890,한국주강,32902,특수 목적용 기계 제조업
970,한국주철관공업,32401,1차 철강 제조업
104700,한국철강,32401,1차 철강 제조업
17960,한국카본,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
23760,한국캐피탈,116409,기타 금융업
54040,한국컴퓨터,32602,전자부품 제조업
50540,한국코퍼레이션,147509,기타 사업지원 서비스업
161890,한국콜마,32004,기타 화학제품 제조업
24720,한국콜마홀딩스,116409,기타 금융업
21650,한국큐빅,32202,플라스틱제품 제조업
161390,한국타이어,32201,고무제품 제조업
240,한국타이어월드와이드,116409,기타 금융업
53590,한국테크놀로지,32902,특수 목적용 기계 제조업
34830,한국토지신탁,116402,신탁업 및 집합투자업
7280,한국특수형강,32401,1차 철강 제조업
168490,한국패러랠,116402,신탁업 및 집합투자업
37230,한국팩키지,31702,"골판지, 종이 상자 및 종이용기 제조업"
10100,한국프랜지공업,33003,자동차 신품 부품 제조업
47810,한국항공우주,33103,"항공기,우주선 및 부품 제조업"
123690,한국화장품,74604,생활용품 도매업
3350,한국화장품제조,32004,기타 화학제품 제조업
30520,한글과컴퓨터,105802,소프트웨어 개발 및 공급업
52600,한네트,106102,전기 통신업
11500,한농화성,32004,기타 화학제품 제조업
2390,한독,32102,의약품 제조업
14790,한라,64102,토목 건설업
92460,한라IMS,33101,선박 및 보트 건조업
60980,한라홀딩스,116409,기타 금융업
53690,한미글로벌,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
42700,한미반도체,32902,특수 목적용 기계 제조업
8930,한미사이언스,116409,기타 금융업
128940,한미약품,32102,의약품 제조업
47080,한빛소프트,105802,소프트웨어 개발 및 공급업
9240,한샘,74604,생활용품 도매업
20000,한섬,31401,봉제의복 제조업
3680,한성기업,31002,수산물 가공 및 저장 처리업
105630,한세실업,31401,봉제의복 제조업
69640,한세엠케이,74704,"섬유, 의복, 신발 및 가죽제품 소매업"
16450,한세예스24홀딩스,116409,기타 금융업
9180,한솔로지스틱스,85209,기타 운송관련 서비스업
70300,한솔시큐어,105802,소프트웨어 개발 및 공급업
221610,한솔씨앤피,32004,기타 화학제품 제조업
70590,한솔인티큐브,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
213500,한솔제지,31701,"펄프, 종이 및 판지 제조업"
14680,한솔케미칼,32001,기초 화학물질 제조업
4710,한솔테크닉스,32602,전자부품 제조업
10420,한솔피엔에스,74607,기타 전문 도매업
4150,한솔홀딩스,116409,기타 금융업
25750,한솔홈데코,31601,제재 및 목재 가공업
42520,한스바이오메드,32103,의료용품 및 기타 의약 관련제품 제조업
4960,한신공영,64101,건물 건설업
11700,한신기계공업,32901,일반 목적용 기계 제조업
78350,한양디지텍,32601,반도체 제조업
45100,한양이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1750,한양증권,116601,금융 지원 서비스업
18880,한온시스템,32901,일반 목적용 기계 제조업
9420,한올바이오파마,32102,의약품 제조업
14130,한익스프레스,84903,도로 화물 운송업
46110,한일네트웍스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
24740,한일단조,33003,자동차 신품 부품 제조업
5860,한일사료,31008,동물용 사료 및 조제식품 제조업
3300,한일시멘트,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
123840,한일진공,32902,특수 목적용 기계 제조업
2220,한일철강,32401,1차 철강 제조업
7770,한일화학,32001,기초 화학물질 제조업
51600,한전KPS,64203,전기 및 통신 공사업
52690,한전기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
130660,한전산업,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
107640,한중엔시에스,33003,자동차 신품 부품 제조업
2320,한진,84903,도로 화물 운송업
97230,한진중공업,64102,토목 건설업
3480,한진중공업홀딩스,116409,기타 금융업
180640,한진칼,116409,기타 금융업
5110,한창,74605,기계장비 및 관련 물품 도매업
79170,한창산업,32402,1차 비철금속 제조업
9460,한창제지,31701,"펄프, 종이 및 판지 제조업"
86960,한컴MDS,105802,소프트웨어 개발 및 공급업
54920,한컴시큐어,105802,소프트웨어 개발 및 공급업
215090,한컴유니맥스,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
77280,한컴지엠디,105802,소프트웨어 개발 및 공급업
2680,한탑,31006,"곡물가공품, 전분 및 전분제품 제조업"
66110,한프,32603,컴퓨터 및 주변장치 제조업
880,한화,32004,기타 화학제품 제조업
27390,한화갤러리아타임월드,74701,종합 소매업
88350,한화생명,116501,보험업
370,한화손해보험,116501,보험업
265920,한화수성스팩,116601,금융 지원 서비스업
12450,한화에어로스페이스,33103,"항공기,우주선 및 부품 제조업"
264290,한화에이스스팩3호,116601,금융 지원 서비스업
279410,한화에이스스팩4호,116601,금융 지원 서비스업
9830,한화케미칼,32001,기초 화학물질 제조업
3530,한화투자증권,116601,금융 지원 서비스업
102210,해덕파워웨이,33101,선박 및 보트 건조업
220630,해마로푸드서비스,74603,음·식료품 및 담배 도매업
195870,해성디에스,32602,전자부품 제조업
34810,해성산업,126801,부동산 임대 및 공급업
76610,해성옵틱스,32703,사진장비 및 광학기기 제조업
101530,해태제과식품,31007,기타 식품 제조업
220180,핸디소프트,105802,소프트웨어 개발 및 공급업
143210,핸즈코퍼레이션,33003,자동차 신품 부품 제조업
8800,행남사,32302,"내화, 비내화 요업제품 제조업"
900270,헝셩그룹,116409,기타 금융업
720,현대건설,64102,토목 건설업
267270,현대건설기계,32901,일반 목적용 기계 제조업
170030,현대공업,33003,자동차 신품 부품 제조업
5440,현대그린푸드,74701,종합 소매업
86280,현대글로비스,85209,기타 운송관련 서비스업
64350,현대로템,33102,철도장비 제조업
79430,현대리바트,33201,가구 제조업
12330,현대모비스,33003,자동차 신품 부품 제조업
10620,현대미포조선,33101,선박 및 보트 건조업
69960,현대백화점,74701,종합 소매업
4560,현대비앤지스틸,32401,1차 철강 제조업
16790,현대사료,31008,동물용 사료 및 조제식품 제조업
11200,현대상선,85001,해상 운송업
6390,현대시멘트,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
48410,현대아이비티,32004,기타 화학제품 제조업
4310,현대약품,32102,의약품 제조업
126560,현대에이치씨엔,106002,텔레비전 방송업
17800,현대엘리베이터,32901,일반 목적용 기계 제조업
11210,현대위아,33003,자동차 신품 부품 제조업
267260,현대일렉트릭,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
5380,현대자동차,33001,자동차용 엔진 및 자동차 제조업
26180,현대정보기술,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
4020,현대제철,32401,1차 철강 제조업
11760,현대종합상사,74608,상품 종합 도매업
9540,현대중공업,33101,선박 및 보트 건조업
267250,현대중공업지주,116409,기타 금융업
1500,현대차증권,116601,금융 지원 서비스업
227840,현대코퍼레이션홀딩스,74603,음·식료품 및 담배 도매업
39010,현대통신,32604,통신 및 방송 장비 제조업
1450,현대해상,116501,보험업
57050,현대홈쇼핑,74709,무점포 소매업
204990,현성바이탈,31007,기타 식품 제조업
92300,현우산업,32602,전자부품 제조업
53660,현진소재,32509,기타 금속 가공제품 제조업
11080,형지I&C,31401,봉제의복 제조업
93240,형지엘리트,31401,봉제의복 제조업
3010,혜인,74605,기계장비 및 관련 물품 도매업
111110,호전실업,31401,봉제의복 제조업
8770,호텔신라,74708,기타 상품 전문 소매업
60560,홈센타홀딩스,116409,기타 금융업
64240,홈캐스트,32605,영상 및 음향기기 제조업
39610,화성밸브,32901,일반 목적용 기계 제조업
2460,화성산업,64101,건물 건설업
13520,화승알앤에이,33003,자동차 신품 부품 제조업
241590,화승엔터프라이즈,116409,기타 금융업
6060,화승인더스트리,32202,플라스틱제품 제조업
10690,화신,33003,자동차 신품 부품 제조업
126640,화신정공,33003,자동차 신품 부품 제조업
86250,화신테크,32902,특수 목적용 기계 제조업
204630,화이브라더스코리아,189001,창작 및 예술관련 서비스업
133820,화인베스틸,32401,1차 철강 제조업
61250,화일약품,32102,의약품 제조업
134780,화진,33003,자동차 신품 부품 제조업
10660,화천기계,32902,특수 목적용 기계 제조업
850,화천기공,32902,특수 목적용 기계 제조업
16580,환인제약,32102,의약품 제조업
32560,황금에스티,32402,1차 비철금속 제조업
4800,효성,32005,화학섬유 제조업
94280,효성 ITX,147509,기타 사업지원 서비스업
97870,효성오앤비,32003,"비료, 농약 및 살균, 살충제 제조업"
298040,효성중공업,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
298050,효성첨단소재,32005,화학섬유 제조업
298020,효성티앤씨,32005,화학섬유 제조업
298000,효성화학,32001,기초 화학물질 제조업
93370,후성,32001,기초 화학물질 제조업
50090,휘닉스소재,32602,전자부품 제조업
81660,휠라코리아,74604,생활용품 도매업
5870,휴니드테크놀러지스,32604,통신 및 방송 장비 제조업
284420,휴럼,31007,기타 식품 제조업
205470,휴마시스,32103,의료용품 및 기타 의약 관련제품 제조업
115160,휴맥스,32605,영상 및 음향기기 제조업
28080,휴맥스홀딩스,116409,기타 금융업
200670,휴메딕스,32102,의약품 제조업
212310,휴벡셀,32701,의료용 기기 제조업
79980,휴비스,32005,화학섬유 제조업
65510,휴비츠,32701,의료용 기기 제조업
5010,휴스틸,32401,1차 철강 제조업
243070,휴온스,32102,의약품 제조업
84110,휴온스글로벌,116409,기타 금융업
145020,휴젤,32101,기초 의약물질 및 생물학적 제제 제조업
69260,휴켐스,32004,기타 화학제품 제조업
24060,흥구석유,74607,기타 전문 도매업
10240,흥국,32902,특수 목적용 기계 제조업
189980,흥국에프엔비,31102,비알코올음료 및 얼음 제조업
540,흥국화재,116501,보험업
3280,흥아해운,85001,해상 운송업
37440,희림,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
238490,힘스,32902,특수 목적용 기계 제조업
