code,ratio of operating profit to revenue,ROS,ROE,ROA,debt ratio,EPS,BPS,PER,PBR,cash dividend yield ratio,cash dividend payout ratio,sales_qoq,operating revenue_qoq,net income_qoq,assets_qoq,equity_qoq,assets_turnover_ratio,equity_turnover_ratio,median,var,skew,kurt,slope
041590,-0.38,42.3,-16.18,-7.51,87.82,-263.0,2041.0,-15.14,2.35,,0.0,-2.3987730061349692,-1.0588235294117647,-inf,-0.06197352587244284,0.23328380386329867,-0.14157094070164544,-0.3033932135728543,3562.5,178727.51560549316,0.23769809634585953,-1.0303104046790739,-1.1106550127831054e-13
019990,15.99,12.87,0.98,0.94,3.88,82.0,4194.0,147.03,1.44,,61.11,0.05084745762711865,-2.6666666666666665,-3.0,0.024096385542168676,0.02506265664160401,0.14761904761904762,0.15346534653465346,6185.0,787943.1460674165,-0.07414406546156732,-0.7946159968201587,-9.090409382036995e-14
011090,-0.92,-0.89,3.67,1.27,184.5,-15.0,1080.0,51.86,1.73,,-184.02,-0.2325937260902831,-1.5294117647058822,-1.6923076923076923,-0.028895184135977338,-0.0016556291390728477,0.5766024719747054,1.6619718309859155,1805.0,27675.03433208489,0.24215883399834895,-1.0062573172372922,-1.5486312164415163e-14
208890,,,,,25.66,,3749.0,,0.49,,,,,,,,,,1845.0,145725.1560549313,-0.07467809897317892,-0.9875640944247941,-2.8854708707334254e-14
041440,2.66,-2.52,10.03,6.57,49.09,-99.0,10286.0,9.49,0.91,,-111.16,-0.05405405405405406,-0.5128205128205128,-1.72,-0.049009384775808136,-0.006497022198159177,0.2494209869944771,0.38022813688212925,8800.0,1652308.4144818971,0.8348438071360714,-0.39820701768199296,6.647233829325859e-14
270660,,,,,71.18,,2479.0,,8.75,,,,,,,,,,18800.0,2361168.539325835,-1.2469916499186167,1.009022614393313,-2.2372707324878357e-13
038680,4.86,2.57,2.15,1.24,106.75,105.0,4425.0,60.89,1.21,0.93,44.14,0.44543828264758495,0.08333333333333333,-0.36363636363636365,0.08897058823529412,0.022857142857142857,0.5688137979584653,1.1412429378531073,5200.0,311284.96878901473,-0.25395544678577914,-0.9532276818738055,-1.5539819290784945e-13
217480,14.44,8.85,17.89,13.69,20.83,203.0,4746.0,22.45,3.1,1.06,73.77,0.559322033898305,0.08196721311475409,-0.1276595744680851,0.03808752025931929,0.040235525024533855,0.3658051689860835,0.44252044252044254,16650.0,6149938.826466921,-0.5236718132005853,-0.9890290285953389,-6.35226611031741e-13
121890,-13.2,-21.46,-49.34,-23.66,151.04,-522.0,2285.0,-2.67,1.62,,,0.3445378151260504,-0.19230769230769232,0.1724137931034483,0.0701219512195122,-0.19540229885057472,0.47128129602356406,1.019108280254777,2802.5,271421.47627965023,2.8899724605690977,10.663011667395782,-7.644159480819671e-14
030270,-64.91,-1113.2,-207.88,-99.13,98.35,-487.0,351.0,-0.48,1.54,,0.0,0.025,0.17391304347826086,18.956521739130434,-0.45977011494252873,-0.5590969455511288,0.04371002132196162,0.07557603686635944,508.5,7780.62471910113,0.46501764675266055,-0.7120108579053244,-2.6613337997217896e-15
097780,7.29,-4.98,6.59,4.12,44.24,-12.0,922.0,19.11,1.28,,0.0,-0.3359840954274354,-0.6065573770491803,-1.2881355932203389,-0.0787511649580615,0.12009803921568628,0.16201794809604655,0.25741811175337187,1562.5,98215.48377028713,1.1614547427493074,1.0249841043873307,3.31975876874567e-15
073070,12.32,14.59,12.71,8.33,61.92,45.0,865.0,27.01,3.38,,0.0,0.07476635514018691,0.5555555555555556,0.7,0.17208413001912046,0.45857418111753373,0.20246478873239437,0.3605015673981191,7660.0,4188986.279650431,1.1800299129296479,0.3980770587042288,3.625880231340413e-13
042110,2.27,-6.5,3.62,2.9,23.92,-46.0,2013.0,23.86,0.85,,-65.07,-0.14035087719298245,-0.6521739130434783,-2.466666666666667,-0.021897810218978103,-0.022110552763819097,0.2812628126281263,0.3485772357723577,1590.0,2217.865168539334,-0.1564493786450977,-0.323176010602487,6.840972654226673e-15
065420,-7.47,-31.2,-6.91,-2.18,86.22,-26.0,366.0,-33.58,2.34,,0.0,-0.559322033898305,-1.6666666666666667,-2.142857142857143,-0.20588235294117646,-0.08092485549132948,0.15499254843517138,0.3132530120481928,881.0,19681.879650436953,0.5323640746109588,-0.961469400606696,1.0606495165807902e-14
270210,,,,,207.54,,2179.0,,11.47,,,,,,,,,,23400.0,14478044.943820225,0.0010078577004818678,-1.1268471319624698,-3.8525689059428904e-13
103230,-4.81,-0.98,-7.71,-6.24,22.31,-10.0,7283.0,-4.88,0.39,,,-0.11392405063291139,-0.25,-0.5,0.01746031746031746,0.005758157389635317,0.11014948859166011,0.1339712918660287,4322.5,12555183.258426966,0.739049993015578,-1.0565686280945266,9.503588069006169e-13
260970,,,,,60.04,,59282.0,,0.76,,,,,,,,,,220000.0,6253009522.159802,-0.7089158175527859,-0.5640626861397897,2.0611820926993005e-11
900080,16.53,10.14,4.91,4.73,2.81,31.0,3536.0,5.47,0.28,,0.0,-0.08717948717948718,-0.2976190476190476,-0.3793103448275862,-0.10699062233589088,-0.03823459995279679,0.08016212564737672,0.08565928777670838,786.5,12067.626092384528,-0.1165799733596851,-0.6069383696908659,-3.027447013012716e-14
101490,4.93,7.77,4.08,2.59,54.37,53.0,3971.0,27.16,1.09,,94.5,-0.06293706293706294,0.0,-0.09090909090909091,0.03862660944206009,0.015544041450777202,0.1128421052631579,0.17223650385604114,4372.5,129296.08302122302,-0.3382581695201868,0.18031661782531572,-8.914021517361213e-14
095910,4.85,-4.0,-3.6,-0.86,195.91,-347.0,8181.0,-26.48,0.91,,-13.45,1.0979591836734695,2.3333333333333335,-7.833333333333333,-0.29031499764927127,-0.03864278982092366,0.282689399147532,0.987986544930322,7270.0,212833.32084893924,0.6535974850240781,-0.014515122363395694,2.5797221080106856e-14
031330,2.56,2.56,16.27,10.38,48.38,77.0,1944.0,6.67,1.01,,142.01,-0.08208269525267994,-0.08333333333333333,-0.14444444444444443,-0.05053191489361702,0.04619565217391304,1.0221691678035472,1.5920318725099603,1985.0,11286.794631710363,0.15608321926750773,-1.045379809907884,-4.298702837321135e-15
060540,6.65,1.25,9.89,6.35,65.05,23.0,2818.0,7.16,0.68,,219.79,0.3320610687022901,-0.28125,-0.9090909090909091,0.2527805864509606,0.04016620498614958,0.3132854578096948,0.47386286490156143,2237.5,62081.03932584268,1.644726486104992,3.6190103313206983,3.5409813025751253e-14
158300,,,,,208.88,,4052.0,,0.5,,,,,,,,,,3720.0,899435.6460674154,0.7476604596870111,0.33357670307774834,-6.283679381564909e-14
112240,-3.0,-88.52,-21.26,-14.57,63.57,-317.0,2270.0,-4.71,1.06,,0.0,-0.061068702290076333,-0.6923076923076923,4.190476190476191,-0.04889589905362776,-0.12987012987012986,0.09943411479385611,0.1553030303030303,5830.0,1712726.095505618,0.43636331076905366,-1.26446411166106,-1.5759583393370843e-13
056190,11.97,11.43,29.26,12.26,83.87,1246.0,21646.0,7.07,1.79,3.21,99.88,-0.0704932343954605,-0.1853035143769968,-0.05436893203883495,0.062115080063346824,0.04167107350608144,0.2422846090394516,0.4412556983008703,34100.0,2441808.9887640486,0.32588406636986994,-1.1302555810232422,1.4718622047492627e-14
080000,2.32,9.83,6.22,4.05,57.27,127.0,3057.0,21.1,1.27,,,0.6721991701244814,-0.5263157894736842,0.9047619047619048,0.057203389830508475,0.043859649122807015,0.2766906968760728,0.43240343347639487,3222.5,42970.58676654181,0.5473284432589599,-0.4285315144619464,-1.7396247863580533e-14
160600,7.66,1.27,1.98,0.98,101.31,23.0,3243.0,113.53,2.08,0.0,0.0,0.25301204819277107,0.23076923076923078,-0.7,-0.014666666666666666,0.005479452054794521,0.2793821356615178,0.5683060109289617,6620.0,77508.11485642949,0.0171072954984045,-0.8821533882844168,-2.156543586766924e-14
263920,-0.96,-2.79,,,24.14,-26.0,2789.0,,2.2,,0.0,0.12121212121212122,-0.75,-0.3333333333333333,-0.09900990099009901,-0.009009009009009009,0.2569444444444444,0.334841628959276,7555.0,1283874.7066167283,0.44969896255096226,-0.10708993497830477,-8.281765064805253e-14
086460,,,,,17.85,,6009.0,,0.98,,,,,,,,,,6800.0,118169.08863920109,0.20180641873247412,1.7895056626085397,-1.4621833555653316e-14
005850,1.68,2.86,10.23,5.97,63.0,293.0,28436.0,8.72,0.86,,136.55,-0.04068522483940043,-0.4230769230769231,-0.4925373134328358,-0.019613890088200827,-0.003270980271900235,0.22324654291765292,0.3669499334493703,20800.0,2804112.359550536,0.0015617149051707357,-1.3347221942696854,-4.2360209878732857e-13
246250,,,,,-1285.91,,-142.0,,-40.13,,,,,,,,,,8000.0,35079.65043695376,-0.1656765814219622,2.9601119719752775,-9.754468099812287e-15
041510,2.62,-9.32,1.29,-0.71,83.07,-488.0,15966.0,174.42,2.17,,0.0,0.6482122260668973,-0.1956521739130435,-2.0390625,0.4776727811747267,0.13585397653194264,0.21373018247083458,0.3489195458429984,41325.0,8650418.53932585,-0.1363636348752463,-0.03586793621024542,-1.279311610660719e-13
299670,,,,,43.07,,4727.0,,0.0,,,,,,,,,,11050.0,614033.7078651683,1.0188834018828916,-0.26798253257334315,-6.022259976939011e-13
007820,4.91,-5.38,-3.39,-2.31,30.19,-60.0,3778.0,-170.73,4.47,,-83.56,0.08955223880597014,0.8333333333333334,-2.7142857142857144,0.08662280701754387,-0.01806451612903226,0.2301629006831319,0.28515625,13500.0,676126.4044943817,0.019922172054035434,-0.19724007291225165,-1.7445269941827612e-13
251540,,,,,70.63,,1689.0,,2.49,,,,,,,,,,3795.0,7218.42696629214,5.540419599258536,36.30784633356781,-9.739660558104788e-15
109610,5.29,0.05,0.37,0.16,201.25,-3.0,4457.0,516.32,1.41,,0.0,0.18426294820717132,0.6578947368421053,-0.9722222222222222,-0.02362653003131227,-0.03556308213378493,0.3425032406740602,1.025,7100.0,1885259.538077403,0.5930767020605675,-1.0396642901158173,-1.184799592334541e-14
012750,7.67,4.81,12.42,9.42,30.94,629.0,35724.0,28.37,3.0,,353.56,0.023265390158534075,-0.3220640569395018,-0.4518348623853211,0.06462470548636823,0.02599388379204893,0.3240952070427128,0.41677148846960166,96500.0,7505887.640449445,-0.5549141944837235,-0.14828307852328315,-2.0078356867547203e-14
123700,9.85,-2.77,3.55,2.76,20.63,-29.0,10282.0,13.51,0.48,,-447.31,0.010075566750629723,5.5,-1.3548387096774193,-0.008699855002416627,-0.0035169988276670576,0.19466019417475727,0.2354668232530828,4340.0,65322.787141073444,-0.7491143696436009,-0.5349479870505851,-5.901160211966968e-14
025530,9.3,-3.31,11.02,6.77,19.51,-84.0,10707.0,4.68,0.45,,-214.92,0.009685230024213076,2.25,-1.3414634146341464,-0.007823129251700681,-0.0032666394446712946,0.1423937169199249,0.1705521472392638,4455.0,35953.46129837713,-0.7468636853323958,0.403234436535167,-2.2891738635263086e-14
080440,-90.13,-185.14,-53.65,-16.21,242.54,-95.0,392.0,-2.51,1.56,,0.0,-0.32,1.5,3.5714285714285716,-0.04811715481171548,-0.08904109589041095,0.03644158628081458,0.12186379928315412,922.5,19572.684269662932,0.3920909346593235,0.20182116215795665,-2.8716464679445786e-15
217910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,23339.43150684932,0.8964566049926024,0.6760011481791479,-5.44981356330489e-14
224020,,,,,472.75,,1128.0,,1.15,,,,,,,,,,1750.0,200201.15168539318,-0.011732574045203606,-1.2445043656147685,2.6281298406988587e-14
096630,3.41,0.81,17.11,8.11,94.35,4.0,1433.0,10.12,1.51,,0.0,-0.14712389380530974,-0.5,-0.8723404255319149,-0.042492917847025496,-0.019165727170236752,0.4463096960926194,0.877632327831531,2420.0,47216.42946317075,-0.5479046149960558,-0.5013971890926499,-4.7202508547575333e-14
069510,4.18,0.27,7.97,5.27,48.18,20.0,14799.0,12.66,0.78,,1969.22,-0.06205250596658711,-0.49230769230769234,-0.9545454545454546,-0.021750663129973476,-0.0311284046692607,0.42156074014481093,0.6213438735177865,10600.0,112089.43820224641,-0.7559379939322991,-0.43579766062907765,-6.115667265197918e-14
041910,1.15,1.38,1.88,1.56,15.49,12.0,7256.0,94.46,1.68,,394.83,0.20454545454545456,-0.8571428571428571,-0.8571428571428571,-0.02416918429003021,0.05006257822277847,0.10805300713557595,0.12942612942612944,12900.0,2764043.6953807706,-0.06541693888834421,-0.9634697066150673,-4.311855692050136e-13
234300,,,,,139.25,,3719.0,,3.04,,,,,,,,,,16125.0,11892660.736579273,0.743355841924397,-0.5442425915664093,2.705422511058283e-14
039440,4.76,2.99,33.49,16.33,89.17,158.0,6273.0,14.92,4.29,0.85,141.83,-0.2324022346368715,-0.736,-0.7857142857142857,-0.00783132530120482,0.033214709371293,0.41548231025098276,0.8016336056009334,18300.0,9779089.887640426,0.574558017362059,-0.46234850919559634,-8.032991853265578e-13
098660,0.77,-1.44,-0.4,-0.19,108.94,-45.0,4160.0,-174.87,0.68,,-42.5,0.5317919075144508,-1.2857142857142858,-0.5,-0.071334214002642,-0.0058997050147492625,0.363013698630137,0.7840236686390533,3212.5,34335.89575530577,-0.16609855818185065,-0.3621690474058554,3.274365561351092e-14
052020,-199.93,-259.08,-69.69,-50.13,38.37,-331.0,720.0,-8.93,8.01,,0.0,0.3076923076923077,1.7916666666666667,2.625,-0.24068767908309455,-0.2846441947565543,0.11074918566775244,0.14847161572052403,14475.0,2015256.2421972514,0.25496099360254504,-0.4500292068904135,-1.5758809996955658e-13
237690,26.4,14.12,13.55,12.01,8.67,415.0,18819.0,13.7,1.76,,120.4,0.26497695852534564,0.4215686274509804,-0.02531645569620253,0.006861968857218264,0.026008182349503216,0.14439768542872172,0.15837299870186067,38625.0,18487492.197253413,0.27321112958466004,-1.379847515429862,-8.754296322655206e-13
050760,-0.35,-9.24,-6.54,-2.86,139.21,-174.0,2854.0,-10.18,0.67,,-13.79,-0.00964630225080386,-2.0,27.0,0.034482758620689655,-0.06418219461697723,0.2900188323917137,0.6588235294117647,2082.5,17916.382646691683,0.44247692594298976,-0.49083449569574933,6.629774509891724e-15
058610,-4.09,-9.87,-3.52,-1.67,155.17,-316.0,5107.0,-40.72,1.35,0.72,-14.59,-0.09620253164556962,-2.380952380952381,16.5,-0.06197718631178707,-0.07992388201712655,0.2801648028251913,0.707631318136769,11125.0,802991.8227215947,-0.016095403219002324,-0.5456897589492913,-1.6924662074709577e-13
043340,-3.98,-4.51,2.19,1.0,88.95,-8.0,398.0,160.99,3.48,,,-0.25139664804469275,-2.25,-4.0,-0.09531772575250837,-0.02054794520547945,0.23529411764705882,0.46366782006920415,1400.0,14762.637328339631,-0.8714492685419488,0.5892971857910934,-1.612208773343155e-14
023960,-2.59,-22.19,-33.33,-3.7,136.51,-389.0,1038.0,-4.46,1.76,,0.0,0.22684310018903592,-1.6071428571428572,-9.0,-0.034073309241094474,-0.045838359469240045,0.17043067226890757,0.4006172839506173,2407.5,857103.1335830216,2.1212391497213647,3.708675141391149,-1.777402899188086e-13
054630,-10.69,-34.34,2.3,1.68,20.44,-46.0,1310.0,70.7,1.7,,,-0.35,-1.75,-3.25,0.8883495145631068,1.1111111111111112,0.08739495798319327,0.1092436974789916,2292.5,56503.37078651686,0.4774579226694364,-0.5422870078840596,-3.598316345898257e-14
200710,0.37,2.98,0.5,0.38,27.17,32.0,4345.0,443.63,2.28,,,0.19736842105263158,-1.0,0.5,0.0102880658436214,0.11884057971014493,0.1862845445240532,0.24897400820793433,8980.0,342272.35955056286,0.1856150460718398,-0.877207778793264,-8.117525988195585e-14
140910,-71.9,-42.14,-3.58,-1.74,199.56,-27.0,6243.0,-20.59,0.79,,-365.22,inf,-0.5,-inf,1.2233009708737863,-0.01293103448275862,0.004016064257028112,0.008676789587852495,5000.0,78863.73595505631,-0.5100467756327577,-1.3899263865500564,6.17485790184432e-14
078520,3.36,1.77,3.27,2.7,22.21,91.0,12354.0,35.81,1.34,,0.0,0.12620192307692307,3.4285714285714284,0.4166666666666667,0.5142392188771359,0.5278474661314602,0.30323624595469256,0.3719730051607781,17175.0,3457011.235955065,0.02706890088968243,-0.6757740953461502,-4.835916171908005e-13
203400,,,,,187.34,,258.0,,20.83,,,,,,,,,,7865.0,410347.6279650452,0.7805132748771291,0.2442057748566122,-1.3632327952147666e-13
003800,14.55,12.94,6.94,6.36,8.46,2980.0,205036.0,16.38,0.95,,95.57,-0.07441016333938294,-0.32727272727272727,-0.32653061224489793,0.01139871764426502,0.01762114537444934,0.1204250295159386,0.13100436681222707,180000.0,372772654.18227136,-0.7703174437172762,0.409375335861498,-5.256907232310829e-12
088800,-44.08,-110.19,-61.18,-13.77,456.86,-1901.0,2152.0,-2.57,2.3,,0.0,-0.4075829383886256,4.641025641025641,9.203703703703704,-0.16274377942165433,-0.436607892527288,0.12201073694485115,0.5370569280343717,4457.5,159148.45505617998,0.0508728451963462,-1.0699460436913553,6.956877477783529e-14
138360,102.52,-104.24,-13.73,-10.38,48.96,-211.0,1814.0,-18.11,2.66,,0.0,-0.3770491803278688,-4.25,3.3333333333333335,-0.04878048780487805,-0.10526315789473684,0.07307692307692308,0.10555555555555556,5735.0,6888988.089887641,0.2570776960169306,-1.6385710279319587,7.092412246407864e-13
039230,-8.51,-97.28,-33.45,-11.54,206.41,-178.0,419.0,-9.06,2.98,,0.0,-0.10588235294117647,-1.4285714285714286,-5.933333333333334,0.07414829659318638,-0.3055555555555556,0.1468599033816425,0.3559718969555035,1795.0,138108.22721598003,0.5095200688616569,-1.1857897571044214,-8.875650730814092e-14
050320,-92.66,-185.0,-160.71,-66.78,177.43,-248.0,213.0,-7.16,15.14,,0.0,-0.7321428571428571,-8.0,13.0,0.4230769230769231,-0.18181818181818182,0.23809523809523808,0.5,3220.0,0.0,0.0,0.0,0.0
015260,-10.0,-7.93,-20.12,-9.29,156.04,-35.0,945.0,-3.43,0.77,,0.0,0.0942622950819672,1.25,-0.5434782608695652,0.1821963394342762,-0.059322033898305086,0.20358368280594738,0.4663755458515284,789.0,4443.488639200995,-0.29800356388708965,-0.6377645752572714,-1.0190559504317675e-14
234070,,,,,277.21,,6557.0,,2.37,,,,,,,,,,12700.0,5141532.534332083,-0.04147457338357047,-0.6770051428504704,7.16842953352675e-14
072990,-17.85,-19.15,0.21,0.15,46.72,-258.0,9342.0,513.75,1.06,,0.0,-0.18421052631578946,-3.2,-5.0,0.060810810810810814,-0.0228310502283105,0.10163934426229508,0.14318706697459585,9360.0,435711.22347066156,0.9057724294659026,-0.003079093921447562,1.3892719317171534e-13
044990,,,,,44.72,,4253.0,,1.27,,,,,,,,,,3950.0,119998.56429463175,0.08437940424044088,0.796144581141256,-7.739270497692312e-14
176440,-5.14,-8.07,-3.88,-2.02,108.88,-315.0,3666.0,-23.46,0.94,,0.0,-0.08783783783783784,-3.5454545454545454,-7.285714285714286,-0.12878787878787878,-0.11607142857142858,0.48582995951417,1.0236966824644549,3310.0,444029.15418227226,0.9709341623690794,-0.30844618090421694,1.6436727997093533e-13
028300,-242.06,-103.2,-19.92,-11.38,65.55,-145.0,2134.0,-84.15,18.11,,0.0,0.02040816326530612,1.5957446808510638,-0.30666666666666664,-0.06554121151936444,-0.019827586206896553,0.02566735112936345,0.043535045711798,97500.0,531426600.81148565,-0.4601989057439553,-0.043904737987845444,2.8879891294517645e-12
067630,4.11,29.85,19.28,8.54,87.44,363.0,1980.0,25.28,4.14,,0.0,0.24380165289256198,-7.0,-46.0,0.1592505854800937,0.9849624060150376,0.3264642082429501,0.7581863979848866,18850.0,10296810.549313374,-0.2988153405652814,-0.7664182915509024,2.6838329850316766e-13
043220,-40.37,-56.19,-49.27,-16.2,142.81,-122.0,531.0,-3.94,2.23,,0.0,1.0833333333333333,-0.1111111111111111,-0.034482758620689655,0.024427480916030534,0.36633663366336633,0.15082956259426847,0.41841004184100417,1515.0,31896.270287141062,0.4709147124199345,0.4954739702680482,8.85924896005593e-15
239610,20.61,16.34,9.56,8.8,8.66,349.0,10501.0,34.51,3.16,0.57,56.44,0.1827956989247312,6.666666666666667,2.0,0.0433996383363472,0.03508771929824561,0.19469026548672566,0.210727969348659,32350.0,3359898.876404484,0.08032527055560257,0.6335147881448644,5.5906934055688956e-14
226340,,,0.92,0.85,7.58,3.0,1950.0,111.98,1.02,,,,,,0.0,0.0,,,2037.5,131.96317103621016,-0.4568879451019701,-1.2471518786778353,3.127921113144491e-15
044780,7.14,0.67,0.72,0.41,75.32,8.0,2513.0,88.64,0.64,,0.0,1.0360360360360361,3.0,-0.5,0.0049504950495049506,0.006521739130434782,0.27901234567901234,0.48970747562296857,1895.0,26564.360174781617,0.12599870108455605,-1.0176007316880051,-2.329572781021491e-14
033600,-44.94,-170.87,-53.67,-18.61,225.32,-794.0,1460.0,-3.3,2.0,,,-0.05357142857142857,0.3333333333333333,12.0,-0.053726169844020795,-0.3463035019455253,0.0943900267141585,0.24941176470588236,7220.0,576943.3707865159,-0.4358016001372245,-0.6007692212010669,-1.6838262115114672e-13
071670,0.99,0.31,-0.84,-0.29,149.28,15.0,6712.0,-218.14,1.82,,0.0,0.21729957805907174,-2.5,-1.5,0.009068923821039904,0.0014970059880239522,0.3472765573277159,0.8631264023934181,10525.0,697084.706616732,0.7433538293661938,0.3368466669721024,-1.8923196541798787e-13
045660,2.6,22.7,21.64,16.16,31.77,806.0,7973.0,7.01,1.37,,12.41,0.6460674157303371,1.6666666666666667,7.375,0.23470839260312945,0.11505922165820642,0.3730108211330363,0.4688,11400.0,5168118.114856443,-0.08754379914644803,-1.038446535733093,-6.38755000808194e-13
224110,15.78,-2.49,3.83,2.83,53.73,-45.0,5774.0,48.71,1.81,,-218.78,0.7636363636363637,inf,-1.5,0.3834808259587021,-0.006514657980456026,0.2400990099009901,0.31699346405228757,11275.0,2277350.112359548,-0.3824529025945855,-1.121499082574397,-3.2819926544890094e-13
021080,48.72,28.15,12.87,11.9,10.85,87.0,1478.0,13.7,1.68,,68.73,1.403225806451613,0.4897959183673469,-0.045454545454545456,0.16420118343195267,0.09062980030721966,0.20369104579630895,0.21895664952240998,3617.5,317790.01560549304,0.18019992848412716,-1.0451263249206009,-1.5249762150698901e-13
089530,16.39,16.07,22.21,5.98,201.37,52.0,491.0,5.67,1.13,,,-0.375,2.0,4.333333333333333,-0.03919597989949749,0.12411347517730496,0.20502306509482318,0.667779632721202,770.5,3651.014856429478,0.3761551968862605,-0.2542153204341324,-7.32963920289137e-15
182400,-437.77,-448.83,-41.26,-27.37,35.28,-238.0,1666.0,-27.73,12.0,,0.0,-0.07692307692307693,0.5277777777777778,0.21739130434782608,-0.10299003322259136,0.17647058823529413,0.021015761821366025,0.032432432432432434,18275.0,3924258.426966284,0.10349427246284545,-1.4234245941860257,-5.357909920756197e-13
073570,-70.91,-347.22,-58.13,-30.48,29.57,-534.0,2490.0,-2.94,2.49,,0.0,-0.7142857142857143,-0.125,1.2666666666666666,0.033783783783783786,1.744186046511628,0.03322259136212625,0.062111801242236024,9790.0,988134.3820224687,-0.7040177253611297,0.08757693290956059,-2.3101389056645694e-13
109960,-17.97,-89.02,-5.35,-5.05,23.6,-27.0,1143.0,-48.49,1.42,,0.0,-0.1,0.2,15.0,-0.04579124579124579,-0.027966101694915254,0.024810475534114404,0.03094112591319295,3072.5,717279.5755305872,-0.8415460903443656,-1.15048526065717,-2.1230871926422742e-13
007460,-7.52,10.38,2.53,1.36,78.5,35.0,3005.0,111.39,4.33,,,-0.047619047619047616,-3.6666666666666665,9.0,2.622795115332429,3.087431693989071,0.0587026709715292,0.10741138560687433,12900.0,1576424.9687890105,-0.22571277392905714,0.9996854445385734,-2.678163426584564e-13
003060,-4.46,-12.93,-20.68,-11.77,103.28,-19.0,920.0,-20.46,4.46,,0.0,0.07964601769911504,4.0,-0.8333333333333334,-0.06109134045077105,0.037283621837549935,0.07464056286326094,0.15947712418300652,3965.0,131695.4463171037,0.446041011126909,-0.9447309418016716,-9.242146224233274e-14
043580,21.61,-20.48,-29.91,-22.71,6.15,-104.0,2048.0,-5.6,1.56,,0.0,17.181818181818183,-2.1315789473684212,0.17142857142857143,0.08142857142857143,0.12283464566929134,0.13726835964310227,0.14836795252225518,3190.0,0.0,0.0,0.0,0.0
214870,-55.73,-93.94,,,93.84,-443.0,2688.0,,2.16,,0.0,-0.046875,1.4285714285714286,3.75,0.9521276595744681,0.17757009345794392,0.10990990990990991,0.17453505007153075,3635.0,293255.2309612982,0.34428446267063234,-0.981047685374381,-1.4860582842759472e-13
064510,-18.98,-71.36,,,115.01,-317.0,5008.0,,0.0,,0.0,-0.2833333333333333,-1.7272727272727273,-4.875,-0.04185623293903549,-0.057692307692307696,0.039962825278810406,0.08514851485148515,8140.0,12303439.053728946,0.7001415001810206,-0.6323195741047409,4.410367155126336e-13
230360,27.84,26.15,10.94,8.81,29.15,130.0,4412.0,18.6,2.0,1.36,95.49,0.16417910447761194,0.0,-0.047619047619047616,0.05795454545454545,-0.047556142668428,0.08614025400331309,0.10554803788903924,10450.0,811412.3470661683,0.2566280628638699,-0.82687385202478,2.1472573420650744e-13
